0, 1, 2, 3 (420)
3, 11, 18, 25 (419)
3, 11, 19, 20 (447)
3, 11, 19, 21 (452)
3, 11, 19, 22 (431)
3, 11, 19, 23 (465)
3, 11, 19, 24 (453)
3, 11, 19, 25 (427)
3, 11, 20, 21 (439)
3, 11, 20, 22 (418)
3, 11, 20, 23 (474)
3, 11, 20, 24 (441)
3, 11, 20, 25 (434)
3, 11, 21, 22 (413)
3, 11, 21, 23 (452)
3, 11, 21, 24 (439)
3, 11, 21, 25 (431)
3, 11, 22, 23 (439)
3, 11, 22, 24 (416)
3, 11, 22, 25 (418)
3, 11, 23, 24 (452)
3, 11, 23, 25 (432)
3, 11, 24, 25 (425)
3, 12, 13, 14 (372)
3, 12, 13, 15 (365)
3, 12, 13, 16 (385)
3, 12, 13, 17 (376)
3, 12, 13, 18 (398)
3, 12, 13, 19 (389)
3, 12, 13, 20 (428)
3, 12, 13, 21 (392)
3, 12, 13, 22 (383)
3, 12, 13, 23 (405)
3, 12, 13, 24 (400)
3, 12, 13, 25 (381)
3, 12, 14, 15 (399)
3, 12, 14, 16 (409)
3, 12, 14, 17 (432)
3, 12, 14, 18 (403)
3, 12, 14, 19 (426)
3, 12, 14, 20 (436)
3, 12, 14, 21 (409)
3, 12, 14, 22 (428)
3, 12, 14, 23 (435)
3, 12, 14, 24 (415)
3, 12, 14, 25 (405)
3, 12, 15, 16 (398)
3, 12, 15, 17 (411)
3, 12, 15, 18 (427)
3, 12, 15, 19 (408)
3, 12, 15, 20 (404)
3, 12, 15, 21 (381)
3, 12, 15, 22 (415)
3, 12, 15, 23 (410)
3, 12, 15, 24 (419)
3, 12, 15, 25 (395)
3, 12, 16, 17 (402)
3, 12, 16, 18 (411)
3, 12, 16, 19 (415)
3, 12, 16, 20 (441)
3, 12, 16, 21 (397)
3, 12, 16, 22 (416)
3, 12, 16, 23 (416)
3, 12, 16, 24 (419)
3, 12, 16, 25 (433)
3, 12, 17, 18 (409)
3, 12, 17, 19 (414)
3, 12, 17, 20 (428)
3, 12, 17, 21 (397)
3, 12, 17, 22 (401)
3, 12, 17, 23 (435)
3, 12, 17, 24 (431)
3, 12, 17, 25 (426)
3, 12, 18, 19 (414)
3, 12, 18, 20 (433)
3, 12, 18, 21 (414)
3, 12, 18, 22 (416)
3, 12, 18, 23 (429)
3, 12, 18, 24 (423)
3, 12, 18, 25 (426)
3, 12, 19, 20 (458)
3, 12, 19, 21 (404)
3, 12, 19, 22 (425)
3, 12, 19, 23 (441)
3, 12, 19, 24 (440)
3, 12, 19, 25 (428)
3, 12, 20, 21 (430)
3, 12, 20, 22 (438)
3, 12, 20, 23 (456)
3, 12, 20, 24 (450)
3, 12, 20, 25 (429)
3, 12, 21, 22 (397)
3, 12, 21, 23 (410)
3, 12, 21, 24 (395)
3, 12, 21, 25 (406)
3, 12, 22, 23 (424)
3, 12, 22, 24 (426)
3, 12, 22, 25 (432)
3, 12, 23, 24 (433)
3, 12, 23, 25 (437)
3, 12, 24, 25 (428)
3, 13, 14, 15 (367)
3, 13, 14, 16 (383)
3, 13, 14, 17 (392)
3, 13, 14, 18 (395)
3, 13, 14, 19 (376)
3, 13, 14, 20 (388)
3, 13, 14, 21 (421)
3, 13, 14, 22 (406)
3, 13, 14, 23 (408)
3, 13, 14, 24 (394)
3, 13, 14, 25 (401)
3, 13, 15, 16 (377)
3, 13, 15, 17 (395)
3, 13, 15, 18 (398)
3, 13, 15, 19 (388)
3, 13, 15, 20 (423)
3, 13, 15, 21 (390)
3, 13, 15, 22 (399)
3, 13, 15, 23 (432)
3, 13, 15, 24 (391)
3, 13, 15, 25 (383)
3, 13, 16, 17 (364)
3, 13, 16, 18 (389)
3, 13, 16, 19 (388)
3, 13, 16, 20 (409)
3, 13, 16, 21 (412)
3, 13, 16, 22 (400)
3, 13, 16, 23 (409)
3, 13, 16, 24 (402)
3, 13, 16, 25 (390)
3, 13, 17, 18 (414)
3, 13, 17, 19 (383)
3, 13, 17, 20 (419)
3, 13, 17, 21 (402)
3, 13, 17, 22 (382)
3, 13, 17, 23 (449)
3, 13, 17, 24 (390)
3, 13, 17, 25 (405)
3, 13, 18, 19 (399)
3, 13, 18, 20 (417)
3, 13, 18, 21 (436)
3, 13, 18, 22 (408)
3, 13, 18, 23 (438)
3, 13, 18, 24 (410)
3, 13, 18, 25 (409)
3, 13, 19, 20 (438)
3, 13, 19, 21 (429)
3, 13, 19, 22 (393)
3, 13, 19, 23 (429)
3, 13, 19, 24 (404)
3, 13, 19, 25 (405)
3, 13, 20, 21 (432)
3, 13, 20, 22 (415)
3, 13, 20, 23 (471)
3, 13, 20, 24 (428)
3, 13, 20, 25 (418)
3, 13, 21, 22 (408)
3, 13, 21, 23 (451)
3, 13, 21, 24 (411)
3, 13, 21, 25 (396)
3, 13, 22, 23 (439)
3, 13, 22, 24 (398)
3, 13, 22, 25 (421)
3, 13, 23, 24 (421)
3, 13, 23, 25 (423)
3, 13, 24, 25 (394)
3, 14, 15, 16 (379)
3, 14, 15, 17 (413)
3, 14, 15, 18 (408)
3, 14, 15, 19 (393)
3, 14, 15, 20 (397)
3, 14, 15, 21 (400)
3, 14, 15, 22 (401)
3, 14, 15, 23 (419)
3, 14, 15, 24 (395)
3, 14, 15, 25 (384)
3, 14, 16, 17 (396)
3, 14, 16, 18 (394)
3, 14, 16, 19 (416)
3, 14, 16, 20 (406)
3, 14, 16, 21 (413)
3, 14, 16, 22 (407)
3, 14, 16, 23 (404)
3, 14, 16, 24 (394)
3, 14, 16, 25 (419)
3, 14, 17, 18 (422)
3, 14, 17, 19 (415)
3, 14, 17, 20 (435)
3, 14, 17, 21 (424)
3, 14, 17, 22 (411)
3, 14, 17, 23 (455)
3, 14, 17, 24 (436)
3, 14, 17, 25 (438)
3, 14, 18, 19 (419)
3, 14, 18, 20 (425)
3, 14, 18, 21 (433)
3, 14, 18, 22 (411)
3, 14, 18, 23 (435)
3, 14, 18, 24 (413)
3, 14, 18, 25 (425)
3, 14, 19, 20 (421)
3, 14, 19, 21 (424)
3, 14, 19, 22 (415)
3, 14, 19, 23 (421)
3, 14, 19, 24 (414)
3, 14, 19, 25 (414)
3, 14, 20, 21 (417)
3, 14, 20, 22 (404)
3, 14, 20, 23 (445)
3, 14, 20, 24 (416)
3, 14, 20, 25 (411)
3, 14, 21, 22 (426)
3, 14, 21, 23 (439)
3, 14, 21, 24 (408)
3, 14, 21, 25 (422)
3, 14, 22, 23 (429)
3, 14, 22, 24 (415)
3, 14, 22, 25 (426)
3, 14, 23, 24 (416)
3, 14, 23, 25 (433)
3, 14, 24, 25 (424)
3, 15, 16, 17 (389)
3, 15, 16, 18 (407)
3, 15, 16, 19 (404)
3, 15, 16, 20 (409)
3, 15, 16, 21 (403)
3, 15, 16, 22 (421)
3, 15, 16, 23 (429)
3, 15, 16, 24 (410)
3, 15, 16, 25 (404)
3, 15, 17, 18 (434)
3, 15, 17, 19 (417)
3, 15, 17, 20 (423)
3, 15, 17, 21 (398)
3, 15, 17, 22 (413)
3, 15, 17, 23 (454)
3, 15, 17, 24 (427)
3, 15, 17, 25 (416)
3, 15, 18, 19 (433)
3, 15, 18, 20 (423)
3, 15, 18, 21 (426)
3, 15, 18, 22 (438)
3, 15, 18, 23 (429)
3, 15, 18, 24 (410)
3, 15, 18, 25 (423)
3, 15, 19, 20 (428)
3, 15, 19, 21 (407)
3, 15, 19, 22 (428)
3, 15, 19, 23 (453)
3, 15, 19, 24 (437)
3, 15, 19, 25 (400)
3, 15, 20, 21 (416)
3, 15, 20, 22 (414)
3, 15, 20, 23 (460)
3, 15, 20, 24 (417)
3, 15, 20, 25 (413)
3, 15, 21, 22 (416)
3, 15, 21, 23 (452)
3, 15, 21, 24 (404)
3, 15, 21, 25 (395)
3, 15, 22, 23 (454)
3, 15, 22, 24 (412)
3, 15, 22, 25 (414)
3, 15, 23, 24 (438)
3, 15, 23, 25 (430)
3, 15, 24, 25 (420)
3, 16, 17, 18 (411)
3, 16, 17, 19 (395)
3, 16, 17, 20 (399)
3, 16, 17, 21 (384)
3, 16, 17, 22 (398)
3, 16, 17, 23 (421)
3, 16, 17, 24 (408)
3, 16, 17, 25 (406)
3, 16, 18, 19 (415)
3, 16, 18, 20 (413)
3, 16, 18, 21 (415)
3, 16, 18, 22 (421)
3, 16, 18, 23 (427)
3, 16, 18, 24 (409)
3, 16, 18, 25 (430)
3, 16, 19, 20 (447)
3, 16, 19, 21 (418)
3, 16, 19, 22 (445)
3, 16, 19, 23 (438)
3, 16, 19, 24 (426)
3, 16, 19, 25 (428)
3, 16, 20, 21 (441)
3, 16, 20, 22 (435)
3, 16, 20, 23 (439)
3, 16, 20, 24 (422)
3, 16, 20, 25 (430)
3, 16, 21, 22 (425)
3, 16, 21, 23 (428)
3, 16, 21, 24 (412)
3, 16, 21, 25 (420)
3, 16, 22, 23 (443)
3, 16, 22, 24 (414)
3, 16, 22, 25 (449)
3, 16, 23, 24 (425)
3, 16, 23, 25 (431)
3, 16, 24, 25 (432)
3, 17, 18, 19 (426)
3, 17, 18, 20 (443)
3, 17, 18, 21 (412)
3, 17, 18, 22 (412)
3, 17, 18, 23 (450)
3, 17, 18, 24 (424)
3, 17, 18, 25 (450)
3, 17, 19, 20 (436)
3, 17, 19, 21 (395)
3, 17, 19, 22 (417)
3, 17, 19, 23 (442)
3, 17, 19, 24 (414)
3, 17, 19, 25 (424)
3, 17, 20, 21 (431)
3, 17, 20, 22 (405)
3, 17, 20, 23 (484)
3, 17, 20, 24 (448)
3, 17, 20, 25 (425)
3, 17, 21, 22 (398)
3, 17, 21, 23 (447)
3, 17, 21, 24 (415)
3, 17, 21, 25 (401)
3, 17, 22, 23 (430)
3, 17, 22, 24 (411)
3, 17, 22, 25 (413)
3, 17, 23, 24 (444)
3, 17, 23, 25 (461)
3, 17, 24, 25 (434)
3, 18, 19, 20 (447)
3, 18, 19, 21 (421)
3, 18, 19, 22 (425)
3, 18, 19, 23 (456)
3, 18, 19, 24 (428)
3, 18, 19, 25 (431)
3, 18, 20, 21 (427)
3, 18, 20, 22 (425)
3, 18, 20, 23 (457)
3, 18, 20, 24 (433)
3, 18, 20, 25 (444)
3, 18, 21, 22 (430)
3, 18, 21, 23 (447)
3, 18, 21, 24 (422)
3, 18, 21, 25 (426)
3, 18, 22, 23 (427)
3, 18, 22, 24 (401)
3, 18, 22, 25 (445)
3, 18, 23, 24 (434)
3, 18, 23, 25 (446)
3, 18, 24, 25 (426)
3, 19, 20, 21 (445)
3, 19, 20, 22 (441)
3, 19, 20, 23 (470)
3, 19, 20, 24 (447)
3, 19, 20, 25 (443)
3, 19, 21, 22 (418)
3, 19, 21, 23 (448)
3, 19, 21, 24 (431)
3, 19, 21, 25 (415)
3, 19, 22, 23 (457)
3, 19, 22, 24 (420)
3, 19, 22, 25 (423)
3, 19, 23, 24 (451)
3, 19, 23, 25 (442)
3, 19, 24, 25 (437)
3, 20, 21, 22 (413)
3, 20, 21, 23 (463)
3, 20, 21, 24 (428)
3, 20, 21, 25 (423)
3, 20, 22, 23 (451)
3, 20, 22, 24 (431)
3, 20, 22, 25 (430)
3, 20, 23, 24 (450)
3, 20, 23, 25 (458)
3, 20, 24, 25 (439)
3, 21, 22, 23 (425)
3, 21, 22, 24 (417)
3, 21, 22, 25 (415)
3, 21, 23, 24 (421)
3, 21, 23, 25 (423)
3, 21, 24, 25 (429)
3, 22, 23, 24 (426)
3, 22, 23, 25 (427)
3, 22, 24, 25 (433)
3, 23, 24, 25 (420)
4, 5, 6, 7 (430)
4, 5, 6, 8 (440)
4, 5, 6, 9 (436)
4, 5, 6, 10 (417)
4, 5, 6, 11 (417)
4, 5, 6, 12 (434)
4, 5, 6, 13 (405)
4, 5, 6, 14 (418)
4, 5, 6, 15 (424)
4, 5, 6, 16 (428)
4, 5, 6, 17 (419)
4, 5, 6, 18 (437)
4, 5, 6, 19 (440)
4, 5, 6, 20 (456)
4, 5, 6, 21 (399)
4, 5, 6, 22 (420)
4, 5, 6, 23 (431)
4, 5, 6, 24 (423)
4, 5, 6, 25 (424)
4, 5, 7, 8 (461)
4, 5, 7, 9 (455)
4, 5, 7, 10 (427)
4, 5, 7, 11 (425)
4, 5, 7, 12 (419)
4, 5, 7, 13 (417)
4, 5, 7, 14 (430)
4, 5, 7, 15 (419)
4, 5, 7, 16 (421)
4, 5, 7, 17 (411)
4, 5, 7, 18 (446)
4, 5, 7, 19 (429)
4, 5, 7, 20 (439)
4, 5, 7, 21 (418)
4, 5, 7, 22 (412)
4, 5, 7, 23 (406)
4, 5, 7, 24 (446)
4, 5, 7, 25 (424)
4, 5, 8, 9 (458)
4, 5, 8, 10 (447)
4, 5, 8, 11 (448)
4, 5, 8, 12 (437)
4, 5, 8, 13 (422)
4, 5, 8, 14 (440)
4, 5, 8, 15 (448)
4, 5, 8, 16 (454)
4, 5, 8, 17 (427)
4, 5, 8, 18 (463)
4, 5, 8, 19 (467)
4, 5, 8, 20 (446)
4, 5, 8, 21 (445)
4, 5, 8, 22 (436)
4, 5, 8, 23 (434)
4, 5, 8, 24 (460)
4, 5, 8, 25 (424)
4, 5, 9, 10 (442)
4, 5, 9, 11 (434)
4, 5, 9, 12 (436)
4, 5, 9, 13 (432)
4, 5, 9, 14 (452)
4, 5, 9, 15 (448)
4, 5, 9, 16 (433)
4, 5, 9, 17 (445)
4, 5, 9, 18 (493)
4, 5, 9, 19 (446)
4, 5, 9, 20 (476)
4, 5, 9, 21 (432)
4, 5, 9, 22 (441)
4, 5, 9, 23 (441)
4, 5, 9, 24 (453)
4, 5, 9, 25 (459)
4, 5, 10, 11 (415)
4, 5, 10, 12 (431)
4, 5, 10, 13 (393)
4, 5, 10, 14 (431)
4, 5, 10, 15 (417)
4, 5, 10, 16 (431)
4, 5, 10, 17 (415)
4, 5, 10, 18 (431)
4, 5, 10, 19 (429)
4, 5, 10, 20 (432)
4, 5, 10, 21 (406)
4, 5, 10, 22 (419)
4, 5, 10, 23 (424)
4, 5, 10, 24 (444)
4, 5, 10, 25 (423)
4, 5, 11, 12 (428)
4, 5, 11, 13 (397)
4, 5, 11, 14 (420)
4, 5, 11, 15 (426)
4, 5, 11, 16 (413)
4, 5, 11, 17 (401)
4, 5, 11, 18 (462)
4, 5, 11, 19 (451)
4, 5, 11, 20 (432)
4, 5, 11, 21 (415)
4, 5, 11, 22 (418)
4, 5, 11, 23 (410)
4, 5, 11, 24 (417)
4, 5, 11, 25 (425)
4, 5, 12, 13 (380)
4, 5, 12, 14 (428)
4, 5, 12, 15 (422)
4, 5, 12, 16 (427)
4, 5, 12, 17 (395)
4, 5, 12, 18 (438)
4, 5, 12, 19 (437)
4, 5, 12, 20 (444)
4, 5, 12, 21 (401)
4, 5, 12, 22 (427)
4, 5, 12, 23 (404)
4, 5, 12, 24 (433)
4, 5, 12, 25 (429)
4, 5, 13, 14 (395)
4, 5, 13, 15 (417)
4, 5, 13, 16 (410)
4, 5, 13, 17 (390)
4, 5, 13, 18 (435)
4, 5, 13, 19 (408)
4, 5, 13, 20 (417)
4, 5, 13, 21 (392)
4, 5, 13, 22 (420)
4, 5, 13, 23 (408)
4, 5, 13, 24 (426)
4, 5, 13, 25 (417)
4, 5, 14, 15 (419)
4, 5, 14, 16 (448)
4, 5, 14, 17 (406)
4, 5, 14, 18 (438)
4, 5, 14, 19 (418)
4, 5, 14, 20 (422)
4, 5, 14, 21 (402)
4, 5, 14, 22 (416)
4, 5, 14, 23 (423)
4, 5, 14, 24 (424)
4, 5, 14, 25 (415)
4, 5, 15, 16 (435)
4, 5, 15, 17 (415)
4, 5, 15, 18 (464)
4, 5, 15, 19 (422)
4, 5, 15, 20 (436)
4, 5, 15, 21 (406)
4, 5, 15, 22 (425)
4, 5, 15, 23 (414)
4, 5, 15, 24 (427)
4, 5, 15, 25 (434)
4, 5, 16, 17 (410)
4, 5, 16, 18 (434)
4, 5, 16, 19 (444)
4, 5, 16, 20 (443)
4, 5, 16, 21 (438)
4, 5, 16, 22 (442)
4, 5, 16, 23 (425)
4, 5, 16, 24 (412)
4, 5, 16, 25 (434)
4, 5, 17, 18 (436)
4, 5, 17, 19 (424)
4, 5, 17, 20 (429)
4, 5, 17, 21 (414)
4, 5, 17, 22 (401)
4, 5, 17, 23 (413)
4, 5, 17, 24 (417)
4, 5, 17, 25 (428)
4, 5, 18, 19 (474)
4, 5, 18, 20 (458)
4, 5, 18, 21 (424)
4, 5, 18, 22 (462)
4, 5, 18, 23 (451)
4, 5, 18, 24 (460)
4, 5, 18, 25 (470)
4, 5, 19, 20 (437)
4, 5, 19, 21 (420)
4, 5, 19, 22 (431)
4, 5, 19, 23 (425)
4, 5, 19, 24 (442)
4, 5, 19, 25 (435)
4, 5, 20, 21 (410)
4, 5, 20, 22 (424)
4, 5, 20, 23 (435)
4, 5, 20, 24 (432)
4, 5, 20, 25 (443)
4, 5, 21, 22 (393)
4, 5, 21, 23 (419)
4, 5, 21, 24 (424)
4, 5, 21, 25 (394)
4, 5, 22, 23 (414)
4, 5, 22, 24 (415)
4, 5, 22, 25 (422)
4, 5, 23, 24 (426)
4, 5, 23, 25 (417)
4, 5, 24, 25 (436)
4, 6, 7, 8 (458)
4, 6, 7, 9 (425)
4, 6, 7, 10 (422)
4, 6, 7, 11 (434)
4, 6, 7, 12 (421)
4, 6, 7, 13 (421)
4, 6, 7, 14 (410)
4, 6, 7, 15 (408)
4, 6, 7, 16 (408)
4, 6, 7, 17 (429)
4, 6, 7, 18 (418)
4, 6, 7, 19 (445)
4, 6, 7, 20 (442)
4, 6, 7, 21 (424)
4, 6, 7, 22 (420)
4, 6, 7, 23 (436)
4, 6, 7, 24 (432)
4, 6, 7, 25 (410)
4, 6, 8, 9 (440)
4, 6, 8, 10 (434)
4, 6, 8, 11 (444)
4, 6, 8, 12 (433)
4, 6, 8, 13 (408)
4, 6, 8, 14 (423)
4, 6, 8, 15 (419)
4, 6, 8, 16 (429)
4, 6, 8, 17 (413)
4, 6, 8, 18 (426)
4, 6, 8, 19 (440)
4, 6, 8, 20 (447)
4, 6, 8, 21 (432)
4, 6, 8, 22 (432)
4, 6, 8, 23 (436)
4, 6, 8, 24 (438)
4, 6, 8, 25 (416)
4, 6, 9, 10 (407)
4, 6, 9, 11 (399)
4, 6, 9, 12 (408)
4, 6, 9, 13 (400)
4, 6, 9, 14 (420)
4, 6, 9, 15 (403)
4, 6, 9, 16 (399)
4, 6, 9, 17 (398)
4, 6, 9, 18 (432)
4, 6, 9, 19 (424)
4, 6, 9, 20 (435)
4, 6, 9, 21 (428)
4, 6, 9, 22 (397)
4, 6, 9, 23 (440)
4, 6, 9, 24 (404)
4, 6, 9, 25 (420)
4, 6, 10, 11 (409)
4, 6, 10, 12 (420)
4, 6, 10, 13 (393)
4, 6, 10, 14 (421)
4, 6, 10, 15 (385)
4, 6, 10, 16 (407)
4, 6, 10, 17 (414)
4, 6, 10, 18 (419)
4, 6, 10, 19 (423)
4, 6, 10, 20 (430)
4, 6, 10, 21 (406)
4, 6, 10, 22 (416)
4, 6, 10, 23 (419)
4, 6, 10, 24 (405)
4, 6, 10, 25 (415)
4, 6, 11, 12 (442)
4, 6, 11, 13 (412)
4, 6, 11, 14 (422)
4, 6, 11, 15 (423)
4, 6, 11, 16 (398)
4, 6, 11, 17 (406)
4, 6, 11, 18 (439)
4, 6, 11, 19 (451)
4, 6, 11, 20 (433)
4, 6, 11, 21 (411)
4, 6, 11, 22 (409)
4, 6, 11, 23 (426)
4, 6, 11, 24 (418)
4, 6, 11, 25 (423)
4, 6, 12, 13 (386)
4, 6, 12, 14 (418)
4, 6, 12, 15 (417)
4, 6, 12, 16 (422)
4, 6, 12, 17 (408)
4, 6, 12, 18 (407)
4, 6, 12, 19 (442)
4, 6, 12, 20 (452)
4, 6, 12, 21 (419)
4, 6, 12, 22 (413)
4, 6, 12, 23 (420)
4, 6, 12, 24 (425)
4, 6, 12, 25 (432)
4, 6, 13, 14 (398)
4, 6, 13, 15 (425)
4, 6, 13, 16 (401)
4, 6, 13, 17 (410)
4, 6, 13, 18 (412)
4, 6, 13, 19 (422)
4, 6, 13, 20 (440)
4, 6, 13, 21 (416)
4, 6, 13, 22 (401)
4, 6, 13, 23 (427)
4, 6, 13, 24 (403)
4, 6, 13, 25 (413)
4, 6, 14, 15 (398)
4, 6, 14, 16 (410)
4, 6, 14, 17 (402)
4, 6, 14, 18 (427)
4, 6, 14, 19 (431)
4, 6, 14, 20 (429)
4, 6, 14, 21 (435)
4, 6, 14, 22 (408)
4, 6, 14, 23 (407)
4, 6, 14, 24 (402)
4, 6, 14, 25 (405)
4, 6, 15, 16 (425)
4, 6, 15, 17 (403)
4, 6, 15, 18 (435)
4, 6, 15, 19 (451)
4, 6, 15, 20 (419)
4, 6, 15, 21 (401)
4, 6, 15, 22 (410)
4, 6, 15, 23 (429)
4, 6, 15, 24 (405)
4, 6, 15, 25 (416)
4, 6, 16, 17 (406)
4, 6, 16, 18 (412)
4, 6, 16, 19 (430)
4, 6, 16, 20 (436)
4, 6, 16, 21 (408)
4, 6, 16, 22 (406)
4, 6, 16, 23 (428)
4, 6, 16, 24 (390)
4, 6, 16, 25 (412)
4, 6, 17, 18 (432)
4, 6, 17, 19 (448)
4, 6, 17, 20 (433)
4, 6, 17, 21 (415)
4, 6, 17, 22 (408)
4, 6, 17, 23 (428)
4, 6, 17, 24 (418)
4, 6, 17, 25 (401)
4, 6, 18, 19 (456)
4, 6, 18, 20 (456)
4, 6, 18, 21 (420)
4, 6, 18, 22 (438)
4, 6, 18, 23 (445)
4, 6, 18, 24 (416)
4, 6, 18, 25 (434)
4, 6, 19, 20 (456)
4, 6, 19, 21 (431)
4, 6, 19, 22 (433)
4, 6, 19, 23 (450)
4, 6, 19, 24 (433)
4, 6, 19, 25 (450)
4, 6, 20, 21 (430)
4, 6, 20, 22 (423)
4, 6, 20, 23 (454)
4, 6, 20, 24 (426)
4, 6, 20, 25 (440)
4, 6, 21, 22 (400)
4, 6, 21, 23 (430)
4, 6, 21, 24 (410)
4, 6, 21, 25 (397)
4, 6, 22, 23 (411)
4, 6, 22, 24 (403)
4, 6, 22, 25 (423)
4, 6, 23, 24 (419)
4, 6, 23, 25 (437)
4, 6, 24, 25 (409)
4, 7, 8, 9 (456)
4, 7, 8, 10 (427)
4, 7, 8, 11 (469)
4, 7, 8, 12 (434)
4, 7, 8, 13 (435)
4, 7, 8, 14 (444)
4, 7, 8, 15 (416)
4, 7, 8, 16 (424)
4, 7, 8, 17 (446)
4, 7, 8, 18 (454)
4, 7, 8, 19 (462)
4, 7, 8, 20 (457)
4, 7, 8, 21 (442)
4, 7, 8, 22 (439)
4, 7, 8, 23 (452)
4, 7, 8, 24 (474)
4, 7, 8, 25 (444)
4, 7, 9, 10 (412)
4, 7, 9, 11 (438)
4, 7, 9, 12 (403)
4, 7, 9, 13 (418)
4, 7, 9, 14 (443)
4, 7, 9, 15 (409)
4, 7, 9, 16 (404)
4, 7, 9, 17 (428)
4, 7, 9, 18 (454)
4, 7, 9, 19 (410)
4, 7, 9, 20 (446)
4, 7, 9, 21 (428)
4, 7, 9, 22 (413)
4, 7, 9, 23 (444)
4, 7, 9, 24 (440)
4, 7, 9, 25 (420)
4, 7, 10, 11 (410)
4, 7, 10, 12 (398)
4, 7, 10, 13 (404)
4, 7, 10, 14 (427)
4, 7, 10, 15 (379)
4, 7, 10, 16 (406)
4, 7, 10, 17 (410)
4, 7, 10, 18 (419)
4, 7, 10, 19 (424)
4, 7, 10, 20 (404)
4, 7, 10, 21 (420)
4, 7, 10, 22 (427)
4, 7, 10, 23 (424)
4, 7, 10, 24 (417)
4, 7, 10, 25 (405)
4, 7, 11, 12 (422)
4, 7, 11, 13 (422)
4, 7, 11, 14 (438)
4, 7, 11, 15 (416)
4, 7, 11, 16 (412)
4, 7, 11, 17 (426)
4, 7, 11, 18 (463)
4, 7, 11, 19 (444)
4, 7, 11, 20 (456)
4, 7, 11, 21 (447)
4, 7, 11, 22 (418)
4, 7, 11, 23 (442)
4, 7, 11, 24 (427)
4, 7, 11, 25 (428)
4, 7, 12, 13 (394)
4, 7, 12, 14 (400)
4, 7, 12, 15 (389)
4, 7, 12, 16 (406)
4, 7, 12, 17 (421)
4, 7, 12, 18 (418)
4, 7, 12, 19 (438)
4, 7, 12, 20 (431)
4, 7, 12, 21 (403)
4, 7, 12, 22 (401)
4, 7, 12, 23 (394)
4, 7, 12, 24 (429)
4, 7, 12, 25 (435)
4, 7, 13, 14 (408)
4, 7, 13, 15 (423)
4, 7, 13, 16 (400)
4, 7, 13, 17 (407)
4, 7, 13, 18 (425)
4, 7, 13, 19 (416)
4, 7, 13, 20 (444)
4, 7, 13, 21 (410)
4, 7, 13, 22 (418)
4, 7, 13, 23 (434)
4, 7, 13, 24 (418)
4, 7, 13, 25 (415)
4, 7, 14, 15 (392)
4, 7, 14, 16 (424)
4, 7, 14, 17 (429)
4, 7, 14, 18 (439)
4, 7, 14, 19 (407)
4, 7, 14, 20 (428)
4, 7, 14, 21 (424)
4, 7, 14, 22 (424)
4, 7, 14, 23 (415)
4, 7, 14, 24 (426)
4, 7, 14, 25 (410)
4, 7, 15, 16 (415)
4, 7, 15, 17 (400)
4, 7, 15, 18 (432)
4, 7, 15, 19 (414)
4, 7, 15, 20 (409)
4, 7, 15, 21 (400)
4, 7, 15, 22 (401)
4, 7, 15, 23 (424)
4, 7, 15, 24 (406)
4, 7, 15, 25 (397)
4, 7, 16, 17 (417)
4, 7, 16, 18 (421)
4, 7, 16, 19 (411)
4, 7, 16, 20 (428)
4, 7, 16, 21 (428)
4, 7, 16, 22 (395)
4, 7, 16, 23 (405)
4, 7, 16, 24 (393)
4, 7, 16, 25 (412)
4, 7, 17, 18 (435)
4, 7, 17, 19 (431)
4, 7, 17, 20 (442)
4, 7, 17, 21 (428)
4, 7, 17, 22 (423)
4, 7, 17, 23 (431)
4, 7, 17, 24 (418)
4, 7, 17, 25 (418)
4, 7, 18, 19 (452)
4, 7, 18, 20 (453)
4, 7, 18, 21 (422)
4, 7, 18, 22 (452)
4, 7, 18, 23 (455)
4, 7, 18, 24 (442)
4, 7, 18, 25 (440)
4, 7, 19, 20 (428)
4, 7, 19, 21 (415)
4, 7, 19, 22 (413)
4, 7, 19, 23 (428)
4, 7, 19, 24 (424)
4, 7, 19, 25 (432)
4, 7, 20, 21 (430)
4, 7, 20, 22 (427)
4, 7, 20, 23 (449)
4, 7, 20, 24 (435)
4, 7, 20, 25 (449)
4, 7, 21, 22 (411)
4, 7, 21, 23 (433)
4, 7, 21, 24 (418)
4, 7, 21, 25 (409)
4, 7, 22, 23 (426)
4, 7, 22, 24 (422)
4, 7, 22, 25 (421)
4, 7, 23, 24 (416)
4, 7, 23, 25 (423)
4, 7, 24, 25 (423)
4, 8, 9, 10 (444)
4, 8, 9, 11 (444)
4, 8, 9, 12 (430)
4, 8, 9, 13 (416)
4, 8, 9, 14 (452)
4, 8, 9, 15 (408)
4, 8, 9, 16 (413)
4, 8, 9, 17 (440)
4, 8, 9, 18 (453)
4, 8, 9, 19 (451)
4, 8, 9, 20 (436)
4, 8, 9, 21 (446)
4, 8, 9, 22 (440)
4, 8, 9, 23 (466)
4, 8, 9, 24 (455)
4, 8, 9, 25 (441)
4, 8, 10, 11 (432)
4, 8, 10, 12 (426)
4, 8, 10, 13 (402)
4, 8, 10, 14 (447)
4, 8, 10, 15 (399)
4, 8, 10, 16 (420)
4, 8, 10, 17 (431)
4, 8, 10, 18 (428)
4, 8, 10, 19 (433)
4, 8, 10, 20 (434)
4, 8, 10, 21 (446)
4, 8, 10, 22 (443)
4, 8, 10, 23 (459)
4, 8, 10, 24 (440)
4, 8, 10, 25 (441)
4, 8, 11, 12 (439)
